'show_id','type','title','director','cast','country','date_added','release_year','rating','duration','listed_in','description'
('s917','Movie','Bill Burr: Paper Tiger','Mike Binder','Bill Burr',"'United States, United Kingdom'",43718,2019,'TV-MA','67 min','Stand-Up Comedy',"'Bill Burr unloads on outrage culture, male feminism, cultural appropriation, robot sex and more in a blistering stand-up special shot in London.')"
('s936','Movie','Birders','Otilia Portillo Padua',,"'United States, Mexico'",43733,2019,'TV-G','38 min',"'Documentaries, International Movies'",'Bird watchers on both sides of the U.S.-Mexico border share their enthusiasm for protecting and preserving some of the world's most beautiful species.')
('s947','Movie','Black & Privileged: Volume 1','Mark Harris',"'Dawnisha Halfkenny, Simeon Henderson, Corey Hendrix, Malcom Banks, Nadia Simms, Brian White, Brely Evans, Cynda Williams, Carl Anthony Payne II'",'United States',43658,2019,'TV-MA','79 min','Dramas',"'When low-income families move into a thriving black community in Chicago, they find themselves at odds with politicians to maintain their status.')"
('s955','TV Show','Black Lightning',,"'Cress Williams, James Remar, Marvin 'Krondon' Jones III, Jill Scott, China Anne McClain, Damon Gupton, Nafessa Williams, Christine Adams'",'United States',43907,2019,'TV-14','3 Seasons',"'TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy'",'School principal and retired superhero Jefferson Pierce leaps back into action as the legendary Black Lightning after a gang threatens his family.')
('s957','TV Show','Black Mirror',,###############################################################################################################################################################################################################################################################,'United Kingdom',43621,2019,'TV-MA','5 Seasons',"'British TV Shows, International TV Shows, TV Dramas'","'This sci-fi anthology series explores a twisted, high-tech near-future where humanity's greatest innovations and darkest instincts collide.')"
('s966','TV Show','Black Spot',,"'Suliane Brahim, Hubert Delattre, Laurent Capelluto, Samuel Jouy, Renaud Rutten, Camille Aguilar, Tiphaine Daviot, Naidra Ayadi, Brigitte Sy, Anne Suarez, Dan Herzberg, Olivier Bonjour, Thomas Doret'","'France, Belgium'",43630,2019,'TV-MA','2 Seasons',"'Crime TV Shows, International TV Shows, TV Dramas'",'A police chief and an eccentric new prosecutor investigate a string of grisly crimes and eerie phenomena in an isolated town at the edge of a forest.')
('s967','TV Show','Black Summer',,"'Jaime King, Justin Chu Cary, Christine Lee, Sal Velez Jr., Kelsey Flower, Erika Hau, Edsson Morales, Gwynyth Walsh, Stafford Perry, Mustafa Alabssi'","'Canada, United States'",43566,2019,'TV-MA','1 Season',"'TV Action & Adventure, TV Dramas, TV Horror'","'In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.')"
('s991','Movie','Blood Will Tell',"'Miguel Cohan, Miguel Cohan'","'Oscar Martínez, Dolores Fonzi, Diego Velázquez, Paulina Garcia, Luis Gnecco, Malena Sánchez, Emilio Vodanovich, Norman Briski'","'Argentina, United States'",43637,2019,'TV-MA','113 min',"'Dramas, Independent Movies, International Movies'",'Family patriarch Elías begins to unravel after the death of his wife – which casts a suspicious light on her tragic accident.')
('s995','TV Show','Blown Away',,,'Canada',43658,2019,'TV-14','1 Season',"'International TV Shows, Reality TV'","'Ten master artists turn up the heat in glassblowing sculpture challenges for the chance to win $60,000 in prizes and the title of champion.')"
('s1029','TV Show','Bolívar',"'Luis Alberto Restrepo, Andrés Beltrán, Jaime Rayo'","'Luis Gerónimo Abreu, José Ramón Barreto, Ernesto Benjumea, Félix Antequera, Jefferson Quiñones, Shany Nadan, María José Vargas, Hans Martínez, Mauro Mauad, Álvaro Bayona, Rosmeri Marval, Irene Esser, Nohely Arteaga'",'Colombia',43637,2019,'TV-MA','1 Season',"'International TV Shows, Romantic TV Shows, Spanish-Language TV Shows'","'This dramatization depicts the life – and loves – of Venezuelan Gen. Simón Bolívar, who helped liberate several Latin American countries from Spain.')"
('s1041','TV Show','BONDING',,"'Zoe Levin, Brendan Scannell, Micah Stock, Theo Stockman, Alex Hurt, D'Arcy Carden, Gabrielle Ryan, Charles Gould'",'United States',43730,2019,'TV-MA','1 Season',"'TV Comedies, TV Dramas'",'A New York City grad student moonlighting as a dominatrix enlists her gay BFF from high school to be her assistant.')
('s1043','TV Show','Bonus Family',,"'Vera Vitali, Erik Johansson, Fredrik Hallgren, Petra Mede, Frank Dorsin, Jacob Lundqvist, Amanda Lindh, Marianne Mörck, Barbro Svensson, Ann Petrén, Johan Ulveson, Leo Razzak, Felix Engström'",'Sweden',43658,2019,'TV-MA','3 Seasons',"'International TV Shows, TV Dramas'","'A new couple, their exes and their children navigate the emotional challenges and tricky logistics of blended family life in this Swedish dramedy.')"
('s1044','TV Show','Booba',,'Roman Karev','Russia',43846,2019,'TV-Y7','3 Seasons',"'Kids' TV, TV Comedies'","'The world is a mystery to little Booba. But he approaches the curiosities around him with wonder, finding adventure in his everyday surroundings.')"
('s1051','TV Show','Bordertown',,"'Ville Virtanen, Matleena Kuusniemi, Anu Sinisalo, Lenita Susi, Kristiina Halttu, Olivia Ainali, Ilkka Villi, Max Bremer, Matti Laine, Jasmin Hamid'","'Finland, France'",43962,2019,'TV-MA','3 Seasons',"'Crime TV Shows, International TV Shows, TV Dramas'",'A gifted detective takes a job in a small town so he can spend more time with his family. But he's soon drawn into a web of disturbing murder cases.')
('s1054','Movie','Born Beautiful','Perci Intalan',"'Martin del Rosario, Lou Veloso, Chai Fonacier, Kiko Matos, Akihiro Blanco, Paolo Ballesteros'",'Philippines',43929,2019,'TV-MA','96 min',"'Comedies, Dramas, International Movies'","'After her best friend dies, Barbs attempts to rediscover herself until love leaves her true identity — and heart — in question.')"
('s1089','TV Show',"'Breakfast, Lunch & Dinner'",,"'David Chang, Seth Rogen, Chrissy Teigen, Lena Waithe, Kate McKinnon'",'United States',43761,2019,'TV-MA','1 Season','Docuseries',"'Chef David Chang takes his insatiable curiosity about food, culture and identity on the road, in the convivial company of fun-loving celebrity guests.')"
('s1095','Movie','Brené Brown: The Call to Courage','Sandra Restrepo','Brené Brown',,43574,2019,'TV-14','77 min','Documentaries',"'With humor and empathy, Brené Brown discusses what it takes to choose courage over comfort in a culture defined by scarcity, fear and uncertainty.')"
('s1100','Movie','Bridezilla','Andibachtiar Yusuf',"'Jessica Mila, Rio Dewanto, Sheila Dara, Rafael Tan, Widyawati, Aimee Saras, Rukman Rosadi, Lucinta Luna'",'Indonesia',44189,2019,'TV-MA','94 min',"'Comedies, Dramas, International Movies'","'After failing to deliver for a demanding bride, a wedding planner makes a bold business move and throws the wedding of the year — for herself.')"
('s1110','TV Show','Broken',,,'United States',43796,2019,'TV-14','1 Season','Docuseries','This investigative docuseries shows how negligence and deceit in the production and marketing of popular consumer items can result in dire outcomes.')
('s1113','Movie','Brother','Julien Abraham',"'MHD, Darren Muselet, Aïssa Maïga, Jalil Lespert, Youssouf Gueye, Hiam Abbass, Lisette Malidor'",'France',43791,2019,'TV-MA','97 min',"'Dramas, Independent Movies, International Movies'","'Thrust from a violent home into a brutal custody center, a teenager learns to navigate a tough new reality and forge unlikely alliances to survive.')"
('s1114','Movie','Brother in Love','Onur Bilgetay',"'Cem Gelinoğlu, Melis Babadag, Ege Kökenli, Müfit Kayacan, Lale Başar, Ali Erkazan, Özlem Çakar, Selen Domaç, Ferdi Sancar, Güven Hokna'",'Turkey',43742,2019,'TV-MA','110 min',"'Comedies, International Movies, Romantic Movies'","'A robbery leaves a proprietor penniless before his wedding, but becoming a son-in-law to a second family might be the financial solution he needs.')"
('s1116','TV Show','Brotherhood',,"'Naruna Costa, Seu Jorge, Hermila Guedes, Lee Taylor, Danilo Grangheia, Wesley Guimarães, Pedro Wagner'",'Brazil',43763,2019,'TV-MA','1 Season',"'Crime TV Shows, International TV Shows, TV Dramas'","'An honest lawyer reaches a moral crossroads after the cops force her to inform on her incarcerated brother, the leader of a rising criminal faction.')"
('s1147','Movie','Burning Cane','Phillip Youmans',"'Wendell Pierce, Karen Kaia Livers, Dominique McClellan, Braelyn Kelly, Emyri Crutchfield, Cynthia Capers, Erika Woods'",'United States',43775,2019,'TV-MA','78 min','Dramas',"'A small-town Louisiana minister and one of his parishioners cope with grief, alcoholism and a crisis of faith in this dramatic character study.')"
('s1151','TV Show','Busted!',,"'Yoo Jae-suk, Ahn Jae-wook, Kim Jong-min, Lee Kwang-soo, Park Min-young, Sehun, Kim Se-jeong'",'South Korea',43777,2019,'TV-14','2 Seasons',"'Crime TV Shows, International TV Shows, Korean TV Shows'","'Tackling different mysteries in each episode of this game show, seven sleuths get closer to solving the biggest one of all: What happened to Project D?')"
('s1159','Movie','Bypass Road','Naman Nitin Mukesh',"'Neil Nitin Mukesh, Adah Sharma, Rajit Kapoor, Gul Panag, Shama Sikander, Manish Chaudhary, Sudhanshu Pandey, Taher Shabbir'",'India',43905,2019,'TV-14','135 min',"'International Movies, Thrillers'","'On the night his ex-lover mysteriously dies, a top fashion designer has a serious accident, raising questions on whether the incidents are linked.')"
('s1164','TV Show','Cable Girls',,"'Blanca Suárez, Nadia de Santiago, Ana Fernández, Maggie Civantos, Ana Polvorosa, Yon González, Martiño Rivas, Nico Romero, Borja Luna, Sergio Mur, Concha Velasco, Antonio Velázquez, Ernesto Alterio, Ira del Río, Angela Cremonte, Andrea Carballo'",'Spain',44015,2019,'TV-MA','6 Seasons',"'International TV Shows, Romantic TV Shows, Spanish-Language TV Shows'","'In 1920s Madrid, four women at the National Telephone Company ring in revolution as they manage romance, friendship and the modern workplace.')"
('s1177','Movie','Calico Critters: Everyone's Big Dream Flying in the Sky','Momoko Kamiya','Erika Harlacher',,43891,2019,'TV-Y','11 min','Children & Family Movies',"'In the Hazelnut Chipmunk Family, Dominic is a little boy who loves to play, but a big moment will make him more grown-up on one memorable day.')"
('s1183','Movie','Calum von Moger: Unbroken','Vlad Yudin','Calum Von Moger','United States',43690,2019,'TV-MA','93 min',"'Documentaries, Sports Movies'","'Bodybuilder and two-time Mr. Universe, Calum von Moger, reflects on his rise to fame and battle to come back from a debilitating injury.')"
('s1199','TV Show','Candy Online',,"'Ruby Zhan, Suun Lin, Sunnie Wang, Dean Tang, Lain Lu, Cheng Ko, Jacqueline Zhu, Chen Wen-shan, Ada Pan'",'Taiwan',43786,2019,'TV-MA','1 Season',"'International TV Shows, TV Dramas, Teen TV Shows'","'When a wardrobe malfunction goes viral, a bubbly live streamer struggles to navigate her classmates' cruel judgment and the small town she lives in.')"
('s1203','TV Show','Cannon Busters',,"'Yoshitsugu Matsuoka, Hinaki Yano, Shiori Izawa, Junji Majima, Yosuke Akimoto, Nobuyuki Hiyama, Takaya Kuroda, Katsuhisa Houki, Taro Yamaguchi, Junko Minagawa, Tomomi Maruyama'","'United States, Japan'",43692,2019,'TV-MA','1 Season',"'Anime Series, International TV Shows'",'Immortal renegade Philly the Kid and his transforming pink Cadillac join a relentlessly upbeat friendship droid on her quest to find a missing prince.')
('s1205','Movie','Capital in the Twenty-First Century','Justin Pemberton',,"'France, New Zealand'",44082,2019,'TV-14','103 min','Documentaries',"'Based on economist Thomas Piketty's best-selling book, this documentary examines wealth accumulation and its looming social repercussions.')"
('s1219','Movie','Carlos Almaraz: Playing with Fire',"'Elsa Flores Almaraz, Richard J Montoya'","'Edward James Olmos, Zach De La Rocha'",'United States',44105,2019,'TV-14','83 min',"'Documentaries, LGBTQ Movies'","'Mixing archival footage with interviews, this film celebrates one of Los Angeles's most influential painters and Chicano art activists from the 1970s.')"
('s1226','TV Show','CAROLE & TUESDAY',,"'Miyuri Shimabukuro, Kana Ichinose, Akio Otsuka, Miyu Irino, Sumire Uesaka, Hiroshi Kamiya, Mamoru Miyano, Kenyu Horiuchi, Tomoko Miyadera, Takahiro Sakurai, Maaya Sakamoto, Hiroki Yasumoto'",'Japan',43823,2019,'TV-MA','2 Seasons',"'Anime Series, International TV Shows, Teen TV Shows'","'Part-timer Carole meets rich girl Tuesday, and each realizes they've found the musical partner they need. Together, they just might make it.')"
('s1269','TV Show','Chambers',,"'Sivan Alyra Rose, Uma Thurman, Tony Goldwyn, Marcus LaVoi, Nicholas Galitzine, Kyanna Simone Simpson, Griffin Powell-Arcand, Lilli Kay, Sarah Mezzanotte, Lilliya Scarlett Reid'",'United States',43581,2019,'TV-MA','1 Season',"'TV Horror, TV Mysteries, Teen TV Shows'","'Haunted by eerie visions and sinister impulses after a heart transplant, a teenager tries to unmask the truth behind her donor's mysterious death.')"
('s1279','TV Show','Charité at War',,"'Mala Emde, Ulrich Noethen, Jannik Schümann, Artjom Gilz, Luise Wolfram, Jacob Matschenz, Frida-Lovisa Hamann, Lukas Miko, Susanne Böwe'",,43631,2019,'TV-MA','1 Season',"'International TV Shows, TV Dramas'","'In 1943, the staff at Berlin's Charité hospital struggle against the effects of World War II and the Nazi regime, including eugenic medical practices.')"
('s1283','TV Show','Charlie's Colorforms City',,"'Jacob Soley, Saara Chaudry, Tyler Barish, Zoe Hatz, Julie Lemieux, Joseph Motiki, Shoshana Sperling, Adrianna Di Liello, Deann Degruijter, Stacey DePass'",'United States',43546,2019,'TV-Y','1 Season','Kids' TV',"'Charlie creates fun stories using different shapes, and he needs your help! Take off for adventures in outer space, the Wild West – and right at home.')"
